Dataset,Method,depth,NB_acc,NN_acc,DT_acc,SVC_acc,LR_acc,Extra_acc,Random_acc,NB_weighted_F1,NN_weighted_F1,DT_weighted_F1,SVC_weighted_F1,LR_weighted_F1,Extra_weighted_F1,Random_weighted_F1,NB_weighted_precision,NN_weighted_precision,DT_weighted_precision,SVC_weighted_precision,LR_weighted_precision,Extra_weighted_precision,Random_weighted_precision,NB_weighted_recall,NN_weighted_recall,DT_weighted_recall,SVC_weighted_recall,LR_weighted_recall,Extra_weighted_recall,Random_weighted_recall,Create_time,NB_Train_time,NN_Train_time,DT_Train_time,SVC_Train_time,LR_Train_time,Extra_Train_time,Random_Train_time,NB_Test_time,NN_Test_time,DT_Test_time,SVC_Test_time,LR_Test_time,Extra_Test_time,Random_Test_time,Memory
movies,INK,3,0.6775,0.66,0.72,0.77,0.7925,0.78,0.7725,0.6773729767241218,0.659062656641604,0.7199579957995801,0.76988492808005,0.7924805457807002,0.7799889988998902,0.7724502191296085,0.6779326923076923,0.6621466670037159,0.7202401500938086,0.7703867832360529,0.7927088335334134,0.7800170038258608,0.7726420028025223,0.6775,0.66,0.72,0.77,0.7925,0.78,0.7725,283.50341272354126,1.391000509262085,0.3315451145172119,1.4299499988555908,128.43626952171326,24.523812294006348,2.3090388774871826,1.8257718086242676,10.446465492248535,0.5354232788085938,10.630255222320557,5.584375381469727,0.4521934986114502,0.4810333251953125,0.4489116668701172,341358070864
movies,INK,4,0.64,0.68,0.6875,0.7825,0.795,0.79,0.7725,0.6398199279711885,0.67998399959999,0.6873769154303505,0.7824524072997354,0.7949897497437435,0.7899369747899161,0.7724103765031047,0.640440892807936,0.6801040234052661,0.6879507211538461,0.7826495095586027,0.795138531169513,0.7902297814823158,0.7727944711538461,0.64,0.68,0.6875,0.7825,0.795,0.79,0.7725,2311.8972256183624,11.244953155517578,3.1423120498657227,10.593297481536865,901.9085421562195,237.4280080795288,7.243037223815918,5.814545631408691,71.43062043190002,3.4793472290039062,2.9984097480773926,119.71380758285522,3.0749094486236572,3.2173008918762207,3.0263540744781494,2569301151008
cities,INK,1,0.6470588235294118,0.6764705882352942,0.6764705882352942,0.7352941176470589,0.6764705882352942,0.7352941176470589,0.7352941176470589,0.6161764705882353,0.6551641933369092,0.6661551577152601,0.7268542199488489,0.6661551577152601,0.7268542199488489,0.7268542199488489,0.6302521008403361,0.6665723981900453,0.6669117647058824,0.7308823529411765,0.6669117647058824,0.7308823529411765,0.7308823529411765,0.6470588235294118,0.6764705882352942,0.6764705882352942,0.7352941176470589,0.6764705882352942,0.7352941176470589,0.7352941176470589,2.156055212020874,0.0019176006317138672,0.001529693603515625,0.002237081527709961,0.838433027267456,0.6988952159881592,0.17684483528137207,0.18262720108032227,0.015572071075439453,0.009722471237182617,0.008779048919677734,0.009840011596679688,0.008721590042114258,0.022933244705200195,0.02281641960144043,256120888
cities,INK,2,0.6764705882352942,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7941176470588235,0.7058823529411765,0.7941176470588235,0.6661551577152601,0.7388048057419254,0.7388048057419254,0.7268542199488489,0.792393980848153,0.7003119429590018,0.7875532821824381,0.6669117647058824,0.7536764705882353,0.7536764705882353,0.7308823529411765,0.7921122994652406,0.6998372471518252,0.7948529411764705,0.6764705882352942,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7941176470588235,0.7058823529411765,0.7941176470588235,14.86093258857727,0.006593227386474609,0.003582477569580078,0.007678985595703125,0.9549200534820557,0.6240925788879395,0.20283889770507812,0.21639227867126465,0.05513405799865723,0.04086160659790039,0.03851652145385742,0.04172158241271973,0.03777575492858887,0.05252432823181152,0.05195355415344238,1702477120
cities,INK,3,0.7352941176470589,0.6764705882352942,0.7352941176470589,0.8235294117647058,0.7941176470588235,0.8235294117647058,0.7941176470588235,0.7368983957219254,0.6551641933369092,0.7369679579148732,0.8201871657754012,0.792393980848153,0.8201871657754012,0.7875532821824381,0.8029411764705883,0.6665723981900453,0.7399159663865547,0.8230644036270636,0.7921122994652406,0.8230644036270636,0.7948529411764705,0.7352941176470589,0.6764705882352942,0.7352941176470589,0.8235294117647058,0.7941176470588235,0.8235294117647058,0.7941176470588235,106.48105573654175,0.03341364860534668,0.015523433685302734,0.038977861404418945,1.6418588161468506,1.6570370197296143,0.2830648422241211,0.32327795028686523,0.3113284111022949,0.5178656578063965,0.23343229293823242,0.2542893886566162,0.23404812812805176,0.24104547500610352,0.23867297172546387,12351770168
cities,INK,4,0.7647058823529411,0.6764705882352942,0.7647058823529411,0.7647058823529411,0.7941176470588235,0.7941176470588235,0.8529411764705882,0.7671568627450979,0.6551641933369092,0.7647058823529411,0.7602495543672015,0.792393980848153,0.792393980848153,0.8482523444160274,0.8179566563467492,0.6665723981900453,0.7647058823529411,0.7614508253894444,0.7921122994652406,0.7921122994652406,0.8588235294117648,0.7647058823529411,0.6764705882352942,0.7647058823529411,0.7647058823529411,0.7941176470588235,0.7941176470588235,0.8529411764705882,845.4933149814606,0.21739673614501953,0.0970163345336914,0.2654306888580322,5.452754259109497,19.52610731124878,0.9621987342834473,1.069230079650879,1.8919496536254883,1.3887851238250732,3.00011944770813,1.5522422790527344,1.3722920417785645,2.3411123752593994,1.375568151473999,93933296184
albums,INK,1,0.5395833333333333,0.5458333333333333,0.5416666666666666,0.56875,0.5395833333333333,0.5541666666666667,0.5479166666666667,0.5394853940291121,0.5444968745102818,0.5387760093642446,0.5655804721076955,0.5387003770237303,0.5521763392857143,0.5470496914667397,0.5396170353251899,0.5463776263087625,0.5427380867583161,0.570816717037143,0.5398887314333701,0.5551470588235294,0.5482863591035533,0.5395833333333333,0.5458333333333333,0.5416666666666666,0.56875,0.5395833333333333,0.5541666666666667,0.5479166666666667,4.096942186355591,0.003937244415283203,0.0017304420471191406,0.0025634765625,1.2307391166687012,0.22088170051574707,0.24947714805603027,0.23905611038208008,0.05417990684509277,0.001926422119140625,0.0016741752624511719,0.02889537811279297,0.0016231536865234375,0.0244598388671875,0.023617267608642578,4635490792
albums,INK,2,0.6729166666666667,0.6604166666666667,0.6208333333333333,0.7354166666666667,0.70625,0.7166666666666667,0.7125,0.6729038894748491,0.6602972399150744,0.6208070004861449,0.7354155182965204,0.7062487250378692,0.7166617475997847,0.7124550711048603,0.6729436891180913,0.6606425702811246,0.6208669074742983,0.7354207538325319,0.7062535807913333,0.7166817140079172,0.7126328955597249,0.6729166666666667,0.6604166666666667,0.6208333333333333,0.7354166666666667,0.70625,0.7166666666666667,0.7125,30.36225128173828,0.06862688064575195,0.013175249099731445,0.08080673217773438,6.166781187057495,2.677370548248291,0.5149080753326416,0.4461803436279297,0.7783737182617188,0.036917924880981445,0.032105445861816406,0.38538312911987305,0.032143354415893555,0.07938575744628906,0.06436395645141602,33306257928
albums,INK,3,0.6625,0.6458333333333334,0.6958333333333333,0.725,0.74375,0.7083333333333334,0.7229166666666667,0.6603714250773075,0.6458271844997311,0.6956431102772566,0.7246941045606228,0.7436598804267125,0.7083130772970345,0.7227710733501534,0.6666785383574328,0.6458434613514827,0.6963241436925647,0.7260044642857143,0.7440932561414489,0.7083912197832731,0.7233859322535187,0.6625,0.6458333333333334,0.6958333333333333,0.725,0.74375,0.7083333333333334,0.7229166666666667,250.30470514297485,1.1518919467926025,0.2737257480621338,1.3298852443695068,78.78065299987793,22.628340005874634,2.061518669128418,1.6450319290161133,11.849449157714844,0.618887186050415,0.5043356418609619,6.124617099761963,0.5293660163879395,0.5646121501922607,0.5257596969604492,250857357104
albums,INK,4,0.6479166666666667,0.6666666666666666,0.65625,0.73125,0.73125,0.7416666666666667,0.7166666666666667,0.6438965930491354,0.6659649611162337,0.6560693767125965,0.7308282508618104,0.7309124726762302,0.7416262957753815,0.7163515016685206,0.654911907489227,0.6680789971286506,0.6565789244767654,0.7327084680025856,0.7324161155799062,0.7418178027934126,0.7176339285714285,0.6479166666666667,0.6666666666666666,0.65625,0.73125,0.73125,0.7416666666666667,0.7166666666666667,2322.426102876663,16.718658924102783,4.249845504760742,16.035871744155884,973.2034108638763,244.22267699241638,11.111346244812012,9.917197704315186,145.68505883216858,7.6727519035339355,6.381626844406128,77.19188642501831,7.173429250717163,6.472002267837524,6.44086480140686,1926344012376
