Dataset,Method,depth,NB_acc,NN_acc,DT_acc,SVC_acc,LR_acc,Extra_acc,Random_acc,NB_weighted_F1,NN_weighted_F1,DT_weighted_F1,SVC_weighted_F1,LR_weighted_F1,Extra_weighted_F1,Random_weighted_F1,NB_weighted_precision,NN_weighted_precision,DT_weighted_precision,SVC_weighted_precision,LR_weighted_precision,Extra_weighted_precision,Random_weighted_precision,NB_weighted_recall,NN_weighted_recall,DT_weighted_recall,SVC_weighted_recall,LR_weighted_recall,Extra_weighted_recall,Random_weighted_recall,Create_time,NB_Train_time,NN_Train_time,DT_Train_time,SVC_Train_time,LR_Train_time,Extra_Train_time,Random_Train_time,NB_Test_time,NN_Test_time,DT_Test_time,SVC_Test_time,LR_Test_time,Extra_Test_time,Random_Test_time,Memory
movies,RDF2Vec,3,0.7425,0.74,0.6475,0.80,0.79,0.78,0.7825,0.7423405512919145,0.7389823364110798,0.6473611606054354,0.8098003202882594,0.7891780409474107,0.78,0.7823653537103159,0.7429342105263157,0.7442920634920636,0.6478786057692306,0.8015922271597499,0.7951174603174603,0.7800390009750244,0.7834166666666667,0.7425,0.74,0.6475,0.80,0.79,0.78,0.7825,8767.577053308487,0.07799434661865234,0.009873151779174805,1.280839204788208,8.007190465927124,3.328247547149658,0.6390433311462402,2.6411046981811523,0.6194040775299072,0.003735065460205078,0.0007598400115966797,0.2384638786315918,0.0011143684387207031,0.031807899475097656,0.029992341995239258,330978688
cities,RDF2Vec,1,0.6470588235294118,0.5,0.5,0.6176470588235294,0.6470588235294118,0.5294117647058824,0.5588235294117647,0.6303185305742851,0.4670719351570416,0.49581395348837215,0.59246677394362,0.6161764705882353,0.5204991087344029,0.5297693545503308,0.6324183006535948,0.4519230769230769,0.49242424242424243,0.5950226244343892,0.6302521008403361,0.5149965124389677,0.5234728506787331,0.6470588235294118,0.5,0.5,0.6176470588235294,0.6470588235294118,0.5294117647058824,0.5588235294117647,66.68215131759644,0.007772207260131836,0.002446889877319336,0.033834218978881836,0.9469923973083496,0.31304025650024414,0.20270347595214844,0.2577786445617676,0.006749629974365234,0.0008883476257324219,0.00024199485778808594,0.0027408599853515625,0.00045371055603027344,0.01504826545715332,0.014314651489257812,17731568
cities,RDF2Vec,2,0.6176470588235294,0.6470588235294118,0.5294117647058824,0.5882352941176471,0.7058823529411765,0.7352941176470589,0.6764705882352942,0.6227180527383367,0.6161764705882353,0.4882352941176471,0.5522058823529411,0.6919321088119041,0.7268542199488489,0.6551641933369092,0.6372549019607843,0.6302521008403361,0.4752567693744164,0.5527544351073763,0.6996078431372549,0.7308823529411765,0.6665723981900453,0.6176470588235294,0.6470588235294118,0.5294117647058824,0.5882352941176471,0.7058823529411765,0.7352941176470589,0.6764705882352942,121.44540071487427,0.0055234432220458984,0.002437114715576172,0.03481101989746094,0.9581372737884521,0.5746974945068359,0.18456768989562988,0.26827168464660645,0.008217811584472656,0.0007390975952148438,0.0002276897430419922,0.0026137828826904297,0.000453948974609375,0.014628887176513672,0.014160394668579102,55697568
cities,RDF2Vec,3,0.6764705882352942,0.6470588235294118,0.7058823529411765,0.7352941176470589,0.7058823529411765,0.7352941176470589,0.7352941176470589,0.6737619699042408,0.6303185305742851,0.7090336134453783,0.7330779753761969,0.7003119429590018,0.7330779753761969,0.7178616127301984,0.6722370766488415,0.6324183006535948,0.7170278637770897,0.7321746880570409,0.6998372471518252,0.7321746880570409,0.7381221719457014,0.6764705882352942,0.6470588235294118,0.7058823529411765,0.7352941176470589,0.7058823529411765,0.7352941176470589,0.7352941176470589,164.2913589477539,0.0054967403411865234,0.0024368762969970703,0.02874469757080078,0.9582414627075195,0.5679144859313965,0.20143699645996094,0.2663309574127197,0.008804798126220703,0.0007562637329101562,0.0002410411834716797,0.0022568702697753906,0.00045800209045410156,0.014589786529541016,0.014213800430297852,59757568
cities,RDF2Vec,4,0.6470588235294118,0.6764705882352942,0.6470588235294118,0.7352941176470589,0.7058823529411765,0.7058823529411765,0.6764705882352942,0.6508403361344538,0.6661551577152601,0.6508403361344538,0.7268542199488489,0.7058823529411765,0.6919321088119041,0.6661551577152601,0.6590299277605779,0.6669117647058824,0.6590299277605779,0.7308823529411765,0.7058823529411765,0.6996078431372549,0.6669117647058824,0.6470588235294118,0.6764705882352942,0.6470588235294118,0.7352941176470589,0.7058823529411765,0.7058823529411765,0.6764705882352942,215.76498460769653,0.005035877227783203,0.0021588802337646484,0.027914047241210938,0.9482033252716064,0.7136242389678955,0.22604584693908691,0.2565581798553467,0.008714914321899414,0.0007259845733642578,0.0002529621124267578,0.0022406578063964844,0.00046706199645996094,0.019945383071899414,0.01970529556274414,57479568
albums,RDF2Vec,1,0.5333333333333333,0.5395833333333333,0.5,0.5354166666666667,0.5,0.5020833333333333,0.5125,0.5248868778280543,0.5393414075968717,0.49992186279106116,0.503890915326823,0.4996873045653533,0.5020638827037514,0.5125,0.5358851674641147,0.5396666608674472,0.5,0.5474871388998813,0.5,0.5020836589050373,0.5125,0.5333333333333333,0.5395833333333333,0.5,0.5354166666666667,0.5,0.5020833333333333,0.5125,1495.8580725193024,0.05756807327270508,0.008935689926147461,0.75260329246521,4.995886564254761,1.2470438480377197,0.6191592216491699,1.8457515239715576,0.27496337890625,0.00457310676574707,0.0009200572967529297,0.32703089714050293,0.0014584064483642578,0.03925943374633789,0.0343475341796875,41760704
albums,RDF2Vec,2,0.6875,0.6958333333333333,0.64375,0.7395833333333334,0.7020833333333333,0.73125,0.7333333333333333,0.6873643074250978,0.6954949944382648,0.6437484537693305,0.7395279377992715,0.701926793150917,0.7311554843499668,0.7332592386774105,0.6878260869565217,0.6967075892857143,0.6437524957030505,0.7397873190735174,0.7025087423232833,0.7315756532624003,0.7335928809788654,0.6875,0.6958333333333333,0.64375,0.7395833333333334,0.7020833333333333,0.73125,0.7333333333333333,3419.8539271354675,0.05506706237792969,0.006882190704345703,0.6903855800628662,4.459576368331909,3.0445261001586914,0.497791051864624,1.7568893432617188,0.6132347583770752,0.004406452178955078,0.0008854866027832031,0.22545075416564941,0.0013089179992675781,0.033541202545166016,0.031114816665649414,182402704
albums,RDF2Vec,3,0.7020833333333333,0.73125,0.6395833333333333,0.7395833333333334,0.7020833333333333,0.7375,0.71875,0.701926793150917,0.7312208355941401,0.6393939525532072,0.7395731604099118,0.701864648982978,0.7374817695673312,0.7187487792915768,0.7025087423232833,0.7313504125054278,0.639877172532577,0.7396207740792832,0.7026779962041407,0.7375659905529314,0.7187537978089897,0.7020833333333333,0.73125,0.6395833333333333,0.7395833333333334,0.7020833333333333,0.7375,0.71875,6575.939202070236,0.05500912666320801,0.006857395172119141,0.8261005878448486,4.547323703765869,2.6211700439453125,0.4972202777862549,1.7400896549224854,0.6060264110565186,0.004350185394287109,0.0008559226989746094,0.22438907623291016,0.0012333393096923828,0.033739566802978516,0.03125452995300293,211680704
albums,RDF2Vec,4,0.7,0.7520833333333333,0.63125,0.7291666666666666,0.7,0.70625,0.7375,0.6999531176746366,0.7519013512515691,0.6311203157360009,0.7291478574901035,0.6997445743775086,0.7060956491907642,0.7375,0.7001250781738586,0.7528251292855774,0.6314348302300109,0.7292303417616004,0.7006828792418648,0.7066841803093304,0.7375,0.7,0.7520833333333333,0.63125,0.7291666666666666,0.7,0.70625,0.7375,9010.58747291565,0.05600404739379883,0.006689310073852539,0.6171896457672119,4.556416988372803,2.64888072013855,0.49208760261535645,1.703704595565796,0.6054017543792725,0.004323720932006836,0.0008769035339355469,0.22448468208312988,0.0012769699096679688,0.033478736877441406,0.031127214431762695,212512704
movies,RDF2Vec,1,0.555,0.5225,0.5025,0.5975,0.5725,0.56,0.5725,0.5487766968153835,0.5222043972260957,0.5021920159580787,0.5972508269811593,0.5712059175602755,0.5599779994499863,0.572491984324902,0.5589183932682384,0.5226998746867167,0.5026447368421053,0.5979066416040101,0.5737193794918514,0.5600680153034433,0.5725483798379838,0.555,0.5225,0.5025,0.5975,0.5725,0.56,0.5725,1610.3338692188263,0.0787498950958252,0.011088848114013672,0.8399484157562256,8.840725660324097,2.8130271434783936,0.7541766166687012,2.5582778453826904,0.3049042224884033,0.004220247268676758,0.0008025169372558594,0.32339906692504883,0.0013685226440429688,0.03621935844421387,0.03200840950012207,55822688
