Dataset,Method,depth,NB_acc,NN_acc,DT_acc,SVC_acc,LR_acc,Extra_acc,Random_acc,NB_weighted_F1,NN_weighted_F1,DT_weighted_F1,SVC_weighted_F1,LR_weighted_F1,Extra_weighted_F1,Random_weighted_F1,NB_weighted_precision,NN_weighted_precision,DT_weighted_precision,SVC_weighted_precision,LR_weighted_precision,Extra_weighted_precision,Random_weighted_precision,NB_weighted_recall,NN_weighted_recall,DT_weighted_recall,SVC_weighted_recall,LR_weighted_recall,Extra_weighted_recall,Random_weighted_recall,Create_time,NB_Train_time,NN_Train_time,DT_Train_time,SVC_Train_time,LR_Train_time,Extra_Train_time,Random_Train_time,NB_Test_time,NN_Test_time,DT_Test_time,SVC_Test_time,LR_Test_time,Extra_Test_time,Random_Test_time,Memory
cities,INK,1,0.6470588235294118,0.6764705882352942,0.6764705882352942,0.7352941176470589,0.6764705882352942,0.7941176470588235,0.6764705882352942,0.6161764705882353,0.6551641933369092,0.6785163930070673,0.7330779753761969,0.6661551577152601,0.7708978328173375,0.6551641933369092,0.6302521008403361,0.6665723981900453,0.6817226890756302,0.7321746880570409,0.6669117647058824,0.8455882352941176,0.6665723981900453,0.6470588235294118,0.6764705882352942,0.6764705882352942,0.7352941176470589,0.6764705882352942,0.7941176470588235,0.6764705882352942,2.37139892578125,0.0023186206817626953,0.001714468002319336,0.002279043197631836,0.886474609375,0.38380861282348633,0.1781013011932373,0.18647027015686035,0.015887022018432617,0.009558916091918945,0.009221792221069336,0.010240554809570312,0.009158849716186523,0.023497343063354492,0.02338695526123047,271964808
cities,INK,2,0.6176470588235294,0.7941176470588235,0.7941176470588235,0.7352941176470589,0.7647058823529411,0.7352941176470589,0.7941176470588235,0.6144459644322846,0.7954195228226792,0.792393980848153,0.7178616127301984,0.7647058823529411,0.7268542199488489,0.7875532821824381,0.6122994652406417,0.798109243697479,0.7921122994652406,0.7381221719457014,0.7647058823529411,0.7308823529411765,0.7948529411764705,0.6176470588235294,0.7941176470588235,0.7941176470588235,0.7352941176470589,0.7647058823529411,0.7352941176470589,0.7941176470588235,18.139819860458374,0.008036375045776367,0.004333972930908203,0.008526086807250977,1.1182630062103271,0.7778720855712891,0.21090340614318848,0.2130448818206787,0.0675346851348877,0.04820060729980469,0.04683399200439453,0.05196785926818848,0.04719424247741699,0.08734488487243652,0.06124401092529297,2068771000
cities,INK,3,0.8235294117647058,0.7058823529411765,0.8235294117647058,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.8529411764705882,0.8254201680672268,0.6640522875816993,0.8235294117647058,0.792393980848153,0.7954195228226792,0.7875532821824381,0.8482523444160274,0.8330237358101135,0.7318458417849899,0.8235294117647058,0.7921122994652406,0.798109243697479,0.7948529411764705,0.8588235294117648,0.8235294117647058,0.7058823529411765,0.8235294117647058,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.8529411764705882,156.4396994113922,0.04578423500061035,0.021498680114746094,0.050415992736816406,2.1800389289855957,2.250271797180176,0.3275771141052246,0.3831329345703125,0.431596040725708,0.3246595859527588,0.3193168640136719,0.3524808883666992,0.3255786895751953,0.3265721797943115,0.3249783515930176,17822297640
cities,INK,4,0.7352941176470589,0.7647058823529411,0.7941176470588235,0.7941176470588235,0.7647058823529411,0.7941176470588235,0.7647058823529411,0.738755833632494,0.7602495543672015,0.7954195228226792,0.792393980848153,0.7672268907563025,0.792393980848153,0.7602495543672015,0.7741013071895424,0.7614508253894444,0.798109243697479,0.7921122994652406,0.7750257997936015,0.7921122994652406,0.7614508253894444,0.7352941176470589,0.7647058823529411,0.7941176470588235,0.7941176470588235,0.7647058823529411,0.7941176470588235,0.7647058823529411,1414.684496164322,0.32271504402160645,0.14252352714538574,0.31508350372314453,9.019267082214355,25.9855694770813,1.5556292533874512,1.543867588043213,2.7019221782684326,2.0259222984313965,2.0043370723724365,2.2643790245056152,2.015896797180176,2.0051629543304443,2.0059404373168945,151055347816
albums,INK,1,0.59375,0.5875,0.5270833333333333,0.6020833333333333,0.6020833333333333,0.60625,0.5979166666666667,0.5933528836754643,0.5873853848291192,0.5270812807347254,0.6019433915569276,0.6020401519262073,0.606207270754205,0.5974116839264528,0.5941176470588235,0.5875973303670746,0.5270838035382559,0.6022270901788974,0.602127659574468,0.6062961354754667,0.5984104273176178,0.59375,0.5875,0.5270833333333333,0.6020833333333333,0.6020833333333333,0.60625,0.5979166666666667,4.108518362045288,0.004525899887084961,0.0018932819366455078,0.004377603530883789,1.3810994625091553,0.15230035781860352,0.26989078521728516,0.271376371383667,0.06231975555419922,0.0025098323822021484,0.0021820068359375,0.03739309310913086,0.002302408218383789,0.034285783767700195,0.0330204963684082,4662230152
albums,INK,2,0.6354166666666666,0.6270833333333333,0.6229166666666667,0.7229166666666667,0.69375,0.7166666666666667,0.7145833333333333,0.6347174931183385,0.6257171358997032,0.6213372617558479,0.7228865979381444,0.6931626942194044,0.7166617475997847,0.714582094540341,0.6364614496404766,0.628966331330714,0.6250022069598685,0.7230134607034304,0.6952448433317587,0.7166817140079172,0.7145870588031042,0.6354166666666666,0.6270833333333333,0.6229166666666667,0.7229166666666667,0.69375,0.7166666666666667,0.7145833333333333,34.11245346069336,0.11062288284301758,0.023255348205566406,0.11664652824401855,9.100035190582275,2.5515694618225098,0.6019711494445801,0.5216891765594482,1.2333240509033203,0.06539011001586914,0.05176234245300293,0.626434326171875,0.05400228500366211,0.10685563087463379,0.07602953910827637,35988456744
albums,INK,3,0.6541666666666667,0.6854166666666667,0.65,0.7354166666666667,0.7375,0.71875,0.73125,0.6528104575163399,0.685185748226781,0.6493913043478261,0.7352776414696954,0.7375,0.7187390132427047,0.7311928318088483,0.6566137566137566,0.685962285176995,0.6510489510489511,0.73591224621166,0.7375,0.7187841850289107,0.7314468905840037,0.6541666666666667,0.6854166666666667,0.65,0.7354166666666667,0.7375,0.71875,0.73125,356.84270453453064,1.8496739864349365,0.42145729064941406,2.182159185409546,122.72904396057129,31.602653741836548,2.822437286376953,2.295407772064209,18.26740312576294,0.959071159362793,0.7832274436950684,9.706988096237183,0.8324549198150635,0.8205819129943848,0.811713695526123,329633170248
albums,INK,4,0.6604166666666667,0.6770833333333334,0.6375,0.7333333333333333,0.7333333333333333,0.7208333333333333,0.7208333333333333,0.6576694042030006,0.6766777772466331,0.6369895165075888,0.7331062883355632,0.7332175423360834,0.7207897067250091,0.7207121146330873,0.6657369374540367,0.6779763047233516,0.6382778126964174,0.7341300257821755,0.7337391304347826,0.7209714404836357,0.7212173913043479,0.6604166666666667,0.6770833333333334,0.6375,0.7333333333333333,0.7333333333333333,0.7208333333333333,0.7208333333333333,4523.22084903717,30.029847145080566,7.129996299743652,24.844670295715332,1512.611422777176,419.3192653656006,16.591858386993408,16.181316137313843,388.80917263031006,11.970694541931152,10.03377079963684,118.14110112190247,11.235729455947876,10.00072431564331,9.95766282081604,3245180619288
movies,INK,1,0.635,0.6625,0.67,0.72,0.7275,0.69,0.7025,0.6263184143222505,0.662493671835449,0.6697523452157597,0.7173157748681853,0.7265174545842191,0.6885835153523638,0.7008195892158156,0.6499279197331789,0.6625618811881188,0.6707131573008351,0.7294389147327113,0.7312794237012986,0.6940141580300986,0.707712915601023,0.635,0.6625,0.67,0.72,0.7275,0.69,0.7025,5.822608709335327,0.010498762130737305,0.0028035640716552734,0.00756072998046875,2.02960205078125,0.47051405906677246,0.34679174423217773,0.304262638092041,0.09271645545959473,0.0035216808319091797,0.003085613250732422,0.040332794189453125,0.0032052993774414062,0.035555362701416016,0.03428173065185547,7670526752
movies,INK,2,0.685,0.7025,0.72,0.7875,0.795,0.81,0.7775,0.6837662875649619,0.7010374456115676,0.7199159810957465,0.7871608511969959,0.7948974589835935,0.809990499762494,0.7775013906336915,0.6875142857142856,0.707062678498572,0.720408500413006,0.7896814613526569,0.7957903504596808,0.8101430321822412,0.7775124999999999,0.685,0.7025,0.72,0.7875,0.795,0.81,0.7775,53.76161241531372,0.24585819244384766,0.06904196739196777,0.20879220962524414,22.24394202232361,5.686363697052002,0.8237392902374268,0.6873538494110107,1.8105883598327637,0.08594942092895508,0.07179546356201172,0.8771388530731201,0.0738532543182373,0.12788796424865723,0.09417510032653809,64744025424
