Dataset,Method,depth,NB_acc,NN_acc,DT_acc,SVC_acc,LR_acc,Extra_acc,Random_acc,NB_weighted_F1,NN_weighted_F1,DT_weighted_F1,SVC_weighted_F1,LR_weighted_F1,Extra_weighted_F1,Random_weighted_F1,NB_weighted_precision,NN_weighted_precision,DT_weighted_precision,SVC_weighted_precision,LR_weighted_precision,Extra_weighted_precision,Random_weighted_precision,NB_weighted_recall,NN_weighted_recall,DT_weighted_recall,SVC_weighted_recall,LR_weighted_recall,Extra_weighted_recall,Random_weighted_recall,Create_time,NB_Train_time,NN_Train_time,DT_Train_time,SVC_Train_time,LR_Train_time,Extra_Train_time,Random_Train_time,NB_Test_time,NN_Test_time,DT_Test_time,SVC_Test_time,LR_Test_time,Extra_Test_time,Random_Test_time,Memory
cities,INK,1,0.6470588235294118,0.6470588235294118,0.6176470588235294,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.6161764705882353,0.6470588235294118,0.605456095481671,0.7058823529411765,0.7441176470588236,0.7535456870495234,0.7441176470588236,0.6302521008403361,0.6470588235294118,0.6029411764705882,0.7058823529411765,0.7852474323062557,0.766797385620915,0.7852474323062557,0.6470588235294118,0.6470588235294118,0.6176470588235294,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.7647058823529411,5.900394439697266,0.0007662773132324219,0.0018987655639648438,0.002952098846435547,0.8605873584747314,0.4012162685394287,0.19883394241333008,0.1861739158630371,0.01919269561767578,0.018659353256225586,0.0181119441986084,0.02064061164855957,0.018000364303588867,0.03547406196594238,0.027217864990234375,164807944
cities,INK,2,0.7058823529411765,0.7352941176470589,0.7058823529411765,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7647058823529411,0.6919321088119041,0.7388048057419254,0.7090336134453783,0.7268542199488489,0.7268542199488489,0.7268542199488489,0.7602495543672015,0.6996078431372549,0.7536764705882353,0.7170278637770897,0.7308823529411765,0.7308823529411765,0.7308823529411765,0.7614508253894444,0.7058823529411765,0.7352941176470589,0.7058823529411765,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7647058823529411,60.7721152305603,0.00048613548278808594,0.0034284591674804688,0.008867979049682617,0.9978387355804443,0.7180113792419434,0.2017529010772705,0.20949745178222656,0.05665850639343262,0.04592418670654297,0.05413103103637695,0.04902982711791992,0.04431509971618652,0.13221526145935059,0.060381174087524414,24108760
cities,INK,3,0.8235294117647058,0.6764705882352942,0.7941176470588235,0.7647058823529411,0.7352941176470589,0.7941176470588235,0.8235294117647058,0.8235294117647058,0.6737619699042408,0.792393980848153,0.7441176470588236,0.7178616127301984,0.7875532821824381,0.8201871657754012,0.8235294117647058,0.6722370766488415,0.7921122994652406,0.7852474323062557,0.7381221719457014,0.7948529411764705,0.8230644036270636,0.8235294117647058,0.6764705882352942,0.7941176470588235,0.7647058823529411,0.7352941176470589,0.7941176470588235,0.8235294117647058,775.0109617710114,0.0008218288421630859,0.015990018844604492,0.041179656982421875,1.653104305267334,1.856705665588379,0.31737852096557617,0.31774377822875977,4.1953370571136475,0.2797055244445801,0.23644661903381348,0.263899564743042,0.23966050148010254,0.4751865863800049,0.2527585029602051,10451095464
cities,INK,4,0.7647058823529411,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7941176470588235,0.8529411764705882,0.7671568627450979,0.6801470588235294,0.7672268907563025,0.8235294117647058,0.8235294117647058,0.792393980848153,0.8517099863201094,0.8179566563467492,0.707749766573296,0.7750257997936015,0.8235294117647058,0.8235294117647058,0.7921122994652406,0.8520499108734403,0.7647058823529411,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.8235294117647058,0.7941176470588235,0.8529411764705882,5985.79970908165,0.0009055137634277344,0.09546256065368652,0.27518439292907715,5.9441564083099365,21.28269052505493,0.9639291763305664,1.0816848278045654,1.6590359210968018,1.4810869693756104,1.435401201248169,1.777449131011963,1.4869866371154785,1.466092824935913,1.448988676071167,82650278736
albums,INK,1,0.55,0.5291666666666667,0.5416666666666666,0.5625,0.54375,0.5541666666666667,0.5520833333333334,0.5499687478297105,0.5283478260869566,0.5396205357142858,0.5564629681779781,0.5430340072770271,0.5519184798729738,0.5516454871293582,0.5500138927479855,0.5293706293706294,0.542420814479638,0.5660987074030552,0.5440259263788676,0.5552760257954787,0.5522875816993464,0.55,0.5291666666666667,0.5416666666666666,0.5625,0.54375,0.5541666666666667,0.5520833333333334,16.779123306274414,0.0008687973022460938,0.0016942024230957031,0.002712249755859375,1.3547601699829102,0.2443838119506836,0.24285435676574707,0.23209738731384277,0.061882972717285156,0.003268003463745117,0.002490520477294922,0.061513662338256836,0.0017180442810058594,0.026543855667114258,0.02550983428955078,3227390280
albums,INK,2,0.6729166666666667,0.6645833333333333,0.65,0.7354166666666667,0.6979166666666666,0.7083333333333334,0.7041666666666667,0.6729152470279819,0.6645119838854616,0.6499756927564415,0.7354155182965204,0.6979048660754976,0.7082877532947857,0.7040382110290925,0.6729196687442491,0.6647234626678945,0.6500416782439568,0.7354207538325319,0.6979475959785383,0.7084636230977694,0.7045217391304348,0.6729166666666667,0.6645833333333333,0.65,0.7354166666666667,0.6979166666666666,0.7083333333333334,0.7041666666666667,236.17151474952698,0.0005862712860107422,0.020122289657592773,0.08230805397033691,4.193012237548828,2.533987045288086,0.5173935890197754,0.4490973949432373,0.11364459991455078,0.05673789978027344,0.033505916595458984,0.37760090827941895,0.03548932075500488,0.08193540573120117,0.06666445732116699,25858465168
albums,INK,3,0.6625,0.6520833333333333,0.7083333333333334,0.7104166666666667,0.74375,0.7041666666666667,0.725,0.6603714250773075,0.6520818232718023,0.7083282695880139,0.7100529744340774,0.7436954907944832,0.7040382110290925,0.7246127366609294,0.6666785383574328,0.6520859737148215,0.7083478019306898,0.7114777267889235,0.7439575333182743,0.7045217391304348,0.7262727844123193,0.6625,0.6520833333333333,0.7083333333333334,0.7104166666666667,0.74375,0.7041666666666667,0.725,3800.111669063568,0.0006639957427978516,0.2688291072845459,1.2790844440460205,58.76110887527466,14.49860429763794,1.985896110534668,1.589475154876709,0.7352790832519531,0.6103847026824951,0.49909424781799316,6.7490925788879395,0.5340802669525146,0.56113600730896,1.8337068557739258,202186427704
albums,INK,4,0.6520833333333333,0.64375,0.6583333333333333,0.7375,0.74375,0.7333333333333333,0.7229166666666667,0.6477892359539701,0.6435628085930546,0.6581196581196581,0.7371303395399781,0.7436153535493901,0.7332592386774105,0.7227710733501534,0.6598802723074957,0.6440526105186242,0.6587301587301587,0.7388434946574483,0.7442631221837541,0.7335928809788654,0.7233859322535187,0.6520833333333333,0.64375,0.6583333333333333,0.7375,0.74375,0.7333333333333333,0.7229166666666667,61534.4941277504,0.0011055469512939453,3.899651050567627,14.986723899841309,563.1785366535187,223.8566608428955,10.25921368598938,9.101371765136719,8.002324342727661,6.848341703414917,5.865780591964722,113.39598202705383,6.614149570465088,5.948300361633301,5.964192867279053,1592613540432
movies,INK,1,0.6425,0.6475,0.6675,0.6775,0.6575,0.6725,0.6975,0.6348300489311073,0.6462290008841732,0.6672025139053125,0.6710592451027233,0.6525011249057298,0.6718376630288457,0.6957913470177621,0.6566154874986352,0.6500618912337661,0.6679167503010839,0.693642578125,0.6679769736842105,0.6742263585038814,0.7025939897698211,0.6425,0.6475,0.6675,0.6775,0.6575,0.6725,0.6975,20.679879426956177,0.0008878707885742188,0.0024204254150390625,0.0054171085357666016,2.0087335109710693,0.25022363662719727,0.3294789791107178,0.2967705726623535,0.05630826950073242,0.004520416259765625,0.0036182403564453125,0.06430816650390625,0.0025777816772460938,0.02867913246154785,0.031975746154785156,5875250672
movies,INK,2,0.68,0.6875,0.7675,0.795,0.795,0.78,0.8,0.6791173299230172,0.6852286814632089,0.7674084250801809,0.7946304086538462,0.7948461538461538,0.78,0.8,0.6816582825652822,0.6936946503964576,0.768094951923077,0.7974998111354538,0.7961269088994207,0.78,0.8,0.68,0.6875,0.7675,0.795,0.795,0.78,0.8,382.08461904525757,0.0009100437164306641,0.029503345489501953,0.13333630561828613,8.269238710403442,4.225856065750122,0.6735162734985352,0.5935232639312744,0.10921335220336914,0.06237459182739258,0.046938180923461914,0.49227023124694824,0.04551577568054199,0.09899044036865234,0.07061648368835449,48327401144
