Dataset,Method,depth,NB_acc,NN_acc,DT_acc,SVC_acc,LR_acc,Extra_acc,Random_acc,NB_weighted_F1,NN_weighted_F1,DT_weighted_F1,SVC_weighted_F1,LR_weighted_F1,Extra_weighted_F1,Random_weighted_F1,NB_weighted_precision,NN_weighted_precision,DT_weighted_precision,SVC_weighted_precision,LR_weighted_precision,Extra_weighted_precision,Random_weighted_precision,NB_weighted_recall,NN_weighted_recall,DT_weighted_recall,SVC_weighted_recall,LR_weighted_recall,Extra_weighted_recall,Random_weighted_recall,Create_time,NB_Train_time,NN_Train_time,DT_Train_time,SVC_Train_time,LR_Train_time,Extra_Train_time,Random_Train_time,NB_Test_time,NN_Test_time,DT_Test_time,SVC_Test_time,LR_Test_time,Extra_Test_time,Random_Test_time,Memory
movies,RDF2Vec,3,0.73,0.6775,0.6475,0.7625,0.7775,0.74,0.7525,0.729390977443609,0.6769852918166172,0.6474228785747775,0.7624777331224881,0.777451320518831,0.7398699479791918,0.7524458509142053,0.7317573601755847,0.6789286433172304,0.6477425933340006,0.7626938275310124,0.7778792162946653,0.7406663493574487,0.7528529426483835,0.73,0.6775,0.6475,0.7625,0.7775,0.74,0.7525,8973.935017347336,0.07789158821105957,0.009558677673339844,1.003028392791748,7.8889992237091064,6.030296087265015,0.6494386196136475,2.5741453170776367,0.6306757926940918,0.004402637481689453,0.0008275508880615234,0.24495649337768555,0.0013096332550048828,0.035249948501586914,0.03142380714416504,331368688
cities,RDF2Vec,1,0.6176470588235294,0.5,0.47058823529411764,0.6176470588235294,0.6176470588235294,0.47058823529411764,0.5,0.59246677394362,0.49581395348837215,0.4605614973262032,0.59246677394362,0.59246677394362,0.424264705882353,0.4840579710144927,0.5950226244343892,0.49242424242424243,0.45338293420134845,0.5950226244343892,0.5950226244343892,0.3977591036414566,0.475,0.6176470588235294,0.5,0.47058823529411764,0.6176470588235294,0.6176470588235294,0.47058823529411764,0.5,66.44494724273682,0.007592439651489258,0.0026254653930664062,0.030014514923095703,0.9432175159454346,0.27021121978759766,0.23339152336120605,0.2613060474395752,0.006844520568847656,0.0009045600891113281,0.00027179718017578125,0.00286865234375,0.0005505084991455078,0.015497207641601562,0.014500617980957031,17731568
cities,RDF2Vec,2,0.5588235294117647,0.5,0.6470588235294118,0.5294117647058824,0.6764705882352942,0.5588235294117647,0.5882352941176471,0.5646746762365423,0.4670719351570416,0.6161764705882353,0.4882352941176471,0.6737619699042408,0.5447570332480818,0.5804367201426025,0.5790441176470589,0.4519230769230769,0.6302521008403361,0.4752567693744164,0.6722370766488415,0.5389705882352941,0.5766100906765869,0.5588235294117647,0.5,0.6470588235294118,0.5294117647058824,0.6764705882352942,0.5588235294117647,0.5882352941176471,109.27042174339294,0.004927396774291992,0.002166271209716797,0.023752450942993164,0.9535284042358398,1.523036241531372,0.19451189041137695,0.2622814178466797,0.008147239685058594,0.0007824897766113281,0.00023627281188964844,0.0021109580993652344,0.00042748451232910156,0.015277862548828125,0.014432668685913086,55705568
cities,RDF2Vec,3,0.7352941176470589,0.6176470588235294,0.5882352941176471,0.7647058823529411,0.6764705882352942,0.7647058823529411,0.7941176470588235,0.7330779753761969,0.6144459644322846,0.594014447884417,0.7647058823529411,0.6737619699042408,0.7602495543672015,0.7954195228226792,0.7321746880570409,0.6122994652406417,0.615916955017301,0.7647058823529411,0.6722370766488415,0.7614508253894444,0.798109243697479,0.7352941176470589,0.6176470588235294,0.5882352941176471,0.7647058823529411,0.6764705882352942,0.7647058823529411,0.7941176470588235,166.5007438659668,0.005485057830810547,0.002449512481689453,0.02901458740234375,0.9514927864074707,1.257394552230835,0.19326329231262207,0.25479888916015625,0.008717060089111328,0.0007786750793457031,0.0002219676971435547,0.0024766921997070312,0.00048089027404785156,0.019840240478515625,0.019435644149780273,59905568
cities,RDF2Vec,4,0.6176470588235294,0.5882352941176471,0.7352941176470589,0.6470588235294118,0.7352941176470589,0.6764705882352942,0.7647058823529411,0.6227180527383367,0.5804367201426025,0.7330779753761969,0.6508403361344538,0.7330779753761969,0.6661551577152601,0.7602495543672015,0.6372549019607843,0.5766100906765869,0.7321746880570409,0.6590299277605779,0.7321746880570409,0.6669117647058824,0.7614508253894444,0.6176470588235294,0.5882352941176471,0.7352941176470589,0.6470588235294118,0.7352941176470589,0.6764705882352942,0.7647058823529411,184.86146593093872,0.0048787593841552734,0.002223968505859375,0.02768540382385254,0.952993631362915,0.9777507781982422,0.1911313533782959,0.2527651786804199,0.008121490478515625,0.0007262229919433594,0.00021839141845703125,0.002305746078491211,0.00040340423583984375,0.014498233795166016,0.014174699783325195,57397568
albums,RDF2Vec,1,0.5291666666666667,0.48333333333333334,0.4875,0.5208333333333334,0.5,0.47291666666666665,0.4708333333333333,0.5206447963800905,0.48325259155076317,0.48717948717948717,0.48415071770334933,0.4996873045653533,0.47280454610572564,0.47079658309604844,0.5313995215311006,0.4833229101521785,0.487468671679198,0.5291149068322981,0.5,0.4728936074090806,0.4708252292303418,0.5291666666666667,0.48333333333333334,0.4875,0.5208333333333334,0.5,0.47291666666666665,0.4708333333333333,1427.523013830185,0.06058859825134277,0.009593725204467773,0.805708646774292,4.974060535430908,1.0968103408813477,0.643049955368042,1.9824426174163818,0.2485485076904297,0.005743265151977539,0.0009529590606689453,0.32445502281188965,0.0014939308166503906,0.041185855865478516,0.0349276065826416,41760704
albums,RDF2Vec,2,0.6791666666666667,0.6875,0.64375,0.7383333333333333,0.7375,0.70625,0.725,0.6773517703750261,0.6874782971039657,0.6436742189094036,0.7383291376586399,0.7374954426292123,0.7060343741720272,0.7248805905340862,0.6832907075873828,0.6875520978049459,0.6438723914441106,0.7383512743940553,0.7375164942009861,0.706856923960927,0.7253913043478261,0.6791666666666667,0.6875,0.64375,0.7383333333333333,0.7375,0.70625,0.725,3355.551615715027,0.05533456802368164,0.006934165954589844,0.5233469009399414,4.415043354034424,6.271756172180176,0.5058410167694092,1.734281063079834,0.5942189693450928,0.005063772201538086,0.000881195068359375,0.21496820449829102,0.0013728141784667969,0.035105228424072266,0.03149819374084473,182382704
albums,RDF2Vec,3,0.6979166666666666,0.6958333333333333,0.6291666666666667,0.74375,0.7020833333333333,0.7270833333333333,0.7291666666666666,0.6978104281453116,0.6957857998645622,0.6286444479215564,0.7437488877989922,0.701864648982978,0.727053716766142,0.728865406006674,0.6981953789182705,0.6959558057119033,0.6298973391996648,0.7437542318443029,0.7026779962041407,0.727181936604429,0.7301897321428572,0.6979166666666666,0.6958333333333333,0.6291666666666667,0.74375,0.7020833333333333,0.7270833333333333,0.7291666666666666,6568.425882816315,0.0550687313079834,0.0065097808837890625,0.6008803844451904,4.390865087509155,4.363473892211914,0.5122523307800293,1.7178664207458496,0.6121299266815186,0.005049705505371094,0.0008857250213623047,0.21480870246887207,0.0014524459838867188,0.03578782081604004,0.032572269439697266,212400704
albums,RDF2Vec,4,0.69375,0.6625,0.6020833333333333,0.7229166666666667,0.7,0.7354166666666667,0.7083333333333334,0.6937380366420562,0.662494140523273,0.6018742481945815,0.7229058426761462,0.6999166435120867,0.7352776414696954,0.708206686930091,0.6937802781684639,0.662511285505938,0.6022982306581535,0.7229515028389852,0.700222469410456,0.73591224621166,0.7086956521739131,0.69375,0.6625,0.6020833333333333,0.7229166666666667,0.7,0.7354166666666667,0.7083333333333334,8421.696748971939,0.05540966987609863,0.006780147552490234,0.60109543800354,4.538915395736694,4.401930332183838,0.5044205188751221,1.7065527439117432,0.6234872341156006,0.005274057388305664,0.0009407997131347656,0.22730374336242676,0.0025517940521240234,0.03578472137451172,0.032315969467163086,212396704
movies,RDF2Vec,1,0.55,0.515,0.54,0.595,0.595,0.55,0.5575,0.5493689903846155,0.5147573483427142,0.54,0.594432304573102,0.5940869009744733,0.5493689903846155,0.5571042163135871,0.5500879949717159,0.5149268518750469,0.54,0.5957743557510999,0.5961629960392543,0.5500879949717159,0.5578881473303895,0.55,0.515,0.54,0.595,0.595,0.55,0.5575,1598.4769661426544,0.07886314392089844,0.011078834533691406,0.9878158569335938,8.920634031295776,2.0596845149993896,0.7679853439331055,2.5991969108581543,0.293628454208374,0.0038099288940429688,0.0007905960083007812,0.31807518005371094,0.0011661052703857422,0.03384280204772949,0.03125476837158203,55822688
